Unnamed: 0,SuperMarketNew2004,SuperMarketPre1980,QuickServiceRestaurantNew2004,QuickServiceRestaurantPre1980,PrimarySchoolNew2004,PrimarySchoolPre1980,StripMallNew2004,StripMallPre1980,WarehouseNew2004,WarehousePre1980,Stand-aloneRetailNew2004,Stand-aloneRetailPre1980,SecondarySchoolNew2004,SecondarySchoolPre1980,FullServiceRestaurantNew2004,FullServiceRestaurantPre1980,SmallOfficeNew2004,SmallOfficePre1980,MediumOfficeNew2004,MediumOfficePre1980,LargeOfficeNew2004,LargeOfficePre1980,HospitalNew2004,HospitalPre1980,MidriseApartmentNew2004,MidriseApartmentPre1980,SmallHotelNew2004,SmallHotelPre1980,LargeHotelNew2004,LargeHotelPre1980
772,54.8826856713,59.6691196344,4.86732266327,5.30726287662,27.7852873122,32.7220200459,7.5534996038,9.6585699883,8.27835591281,8.67432518002,6.28484183022,8.04812819733,58.9113272781,65.4662637772,7.44410226467,8.00057200159,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.88491268,155.281503559,253.946924059,315.059486879,7.60287186826,9.31770568949,17.1525105873,21.3183282305,56.6322327968,64.4448003851
773,54.530409785,59.6389377203,4.87335281162,5.30700614869,27.7850397692,32.7216860211,7.5534996038,9.6585699883,7.70791213723,7.58786692168,6.28484183022,8.04812819733,58.9110804113,65.4658829887,7.45101155117,7.9996949844,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912666,155.281503544,254.115045852,315.304754736,7.59790792899,9.32914325497,17.0533422339,21.1989279493,56.6533406529,64.5165239737
774,54.2121429585,59.6188148821,4.87580522943,5.30558882082,27.784007814,32.7205706758,7.5534996038,9.6585699883,8.28284063404,8.69055376841,6.28484183022,8.04812819733,58.9092421677,65.4639139553,7.45347094848,7.99763825361,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912728,155.281503606,254.181697699,315.395076579,7.52585563672,9.26403473236,17.0023749122,21.1299600438,56.4989223667,64.2366418202
775,54.0480101224,59.7145235572,4.8793548164,5.30548812911,27.7846803216,32.721131612,7.5534996038,9.6585699883,7.70791213723,7.58786692168,6.28484183022,8.04812819733,58.9108314039,65.4653069247,7.45728486165,7.9971253865,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912717,155.281503595,254.691270415,316.083342944,7.51987255337,9.26651845298,16.9306736382,21.0435747774,57.2673311981,64.6414049439
776,65.9633475313,71.8440970528,5.23631294782,5.66237481846,28.3595693457,33.2965051533,7.5534996038,9.6585699883,8.27438619197,8.67094724678,6.28484183022,8.04812819733,60.0610428046,66.6161304042,7.81374394769,8.35346113377,2.3890120654,2.7319443786,19.4680920998,21.7341120883,149.996011601,161.392602489,301.650552292,385.757573118,8.56889038843,10.2952932994,17.7132860978,21.8112366753,61.1362150025,68.6494262822
777,65.8715223386,71.9589815946,5.23717490431,5.66222003284,28.3595656496,33.2964982677,7.5534996038,9.6585699883,7.70791213723,7.58786692168,6.28484183022,8.04812819733,60.0611547501,66.6161004407,7.81494548465,8.3530456331,2.3890120654,2.7319443786,19.4680920998,21.7341120883,149.996011598,161.392602485,302.352495051,386.567922869,8.56284352114,10.305666878,17.6562081343,21.7391679743,61.3647198437,69.6888637687
778,65.8346752419,72.0814589579,7.26329079594,8.31417224429,28.3590914659,33.2960598344,7.5534996038,9.6585699883,8.27634127365,8.67683315541,6.28484183022,8.04812819733,60.0604651451,66.615318174,11.5319855285,14.2471574355,2.526513406,2.9808780324,20.8083001057,23.8378400826,174.679097503,192.30577927,303.469071469,387.926609187,10.8581816178,12.5552255004,21.5233027765,26.7028579375,75.3972397748,87.8992126792
779,65.8243418977,72.207605036,7.22412418396,8.312329784,28.1790891963,33.1142652252,7.5534996038,9.6585699883,7.70791213723,7.58786692168,6.28484183022,8.04812819733,59.7000539065,66.2521489798,11.4910289415,14.2248620084,2.526513406,2.9808780324,20.8083001057,23.8378400826,174.679097753,192.305779527,303.491962988,387.989588371,10.8684282438,12.5501280035,21.5545156126,26.7617987487,75.5734559523,88.2119412325
780,87.7056122588,101.496668166,14.3205744757,16.1451281474,36.5819829662,44.1999112106,10.78927907,15.6885443485,9.43586759362,11.7712363241,9.4258096499,16.2441723857,105.528759342,119.096285899,19.3420528528,22.5836682759,3.40028844485,4.68055446677,59.5816578085,37.5772607629,276.612723246,315.458462227,417.960890158,530.567086391,13.5594737022,15.1867747254,38.0943115852,45.1675676752,125.445042651,146.045747704
781,88.3674688739,101.220119922,14.324968667,16.1527080235,36.5870782709,44.2054715763,10.78927907,15.6885443485,9.43586759362,11.7712363241,9.40199320814,16.2559219155,106.816450621,118.925349095,19.325839836,22.5821396808,3.39673000328,4.68055446677,60.978905214,37.5772607629,278.71658397,318.147922778,418.747476184,531.52101131,13.5989209263,15.1532152391,38.511416069,45.7245559757,126.5375058,154.843013377
782,87.4533203854,97.9524483824,12.9139440734,14.5251945795,64.424858245,87.17605823,8.68210405739,15.8685804894,15.2194038444,13.1246369282,9.29085460507,17.933630671,186.811703647,214.987668201,20.8299252428,23.6572426051,2.79523536568,4.29328908197,59.5098852059,42.7069035095,315.119527875,374.231982585,472.426863459,599.19289781,12.3877452232,13.3968870741,45.3075979049,49.3827931129,147.41878223,184.457333098
783,85.9016543294,95.9643470803,12.9186091377,14.5300068212,65.0701522759,88.1361875139,8.68210405739,15.8685804894,15.2194038444,13.1246369282,9.21286942647,17.8139440124,188.735498785,214.955924952,20.8317888864,23.6668072281,2.79523536568,4.29328908197,55.4560484248,42.7069035095,319.812652496,380.012167682,473.440624395,600.460310856,12.4975505153,13.3114076886,46.0118612679,50.2834072988,148.913027065,183.400193496
784,128.699775244,144.740594907,10.4242407287,12.0357019126,88.0648434136,111.286142624,15.5033355762,29.2782343152,24.9586402561,19.4512376933,16.7004802307,30.6499747171,236.0947716,260.961283011,20.8332855765,23.6447437788,5.84831562374,8.68041116458,78.6930943777,86.8690962724,594.233327962,729.263628725,494.799277395,621.997032823,12.0686369035,13.3690902361,38.5018072192,43.3545498224,127.935862938,157.436063141
785,110.531554237,126.249157251,10.4247270497,12.0364849077,89.1325283139,112.816902484,15.5033355762,29.2782343152,24.9586402561,19.4512376933,16.6126761436,30.5292163683,238.89025659,260.990533704,20.8332386484,23.6767945108,5.84025009226,8.7165391003,74.294779346,86.9148316527,595.177355279,730.440311994,496.184611439,623.740700697,12.2782349202,13.2621731343,38.9591347354,44.6484160164,128.386285219,158.403526528
786,134.157046671,158.421520344,10.4354506698,12.0463359666,90.1264803945,114.287847029,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.416709698,46.549611087,241.794882425,261.033575143,17.0964085657,19.9305910793,5.83085518975,8.73724777297,69.613059515,82.8012532274,577.932141897,713.467053856,514.553300505,642.515066467,10.8878864722,11.8036639767,36.4273577211,43.3839933643,115.50809255,146.839005545
787,134.988726212,159.100117657,10.440523642,12.0518567083,91.0907132553,115.703782634,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.4143112347,46.549611087,244.694825983,261.039826202,17.0952949068,19.9162489192,5.8295031911,8.74572098218,66.5230054248,82.9024842775,578.864804865,714.611936991,516.437143202,644.855153269,11.2011111564,11.7398501498,37.3746258261,44.6463220835,116.556476056,149.803812302
788,133.722105173,158.019948927,12.9426672661,14.5539477048,94.2644037356,119.398965992,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.4143112347,46.549611087,251.463102172,265.368520908,20.8456780143,23.698330696,5.85632196074,8.88702722447,65.8432305081,81.9665176825,555.787051684,691.894354556,522.616235805,651.606956972,9.97333011936,10.254428086,28.1819046991,34.0261973763,93.3172043381,120.617368271
789,131.215354643,155.34000712,12.9554400519,14.566450526,94.4661111342,119.687989449,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.4483113983,46.549611087,250.897971798,273.179750268,20.8518686362,23.6719704019,5.91497848935,9.00072503342,65.6206581956,81.9676805357,555.785973402,691.915803141,523.248193962,652.341374412,10.1216576222,10.2424221678,28.376735463,34.5128700939,92.7530735131,119.616974485
790,137.887093423,161.815603396,13.714703878,15.3261400041,95.2826398782,120.684819962,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.6140948433,46.549611087,251.912786969,285.39469347,21.2328174537,24.0760021167,5.982234938,9.12726084261,66.8483050629,82.9396109425,556.091598642,692.304666289,524.233897876,653.215022612,10.4546408642,10.398103746,28.919161588,35.130669218,93.5869944192,121.366456982
791,150.220574994,174.117842188,13.2989210395,14.9102244569,95.8718394826,121.027615812,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.6789943343,46.549611087,251.387241479,292.665543666,21.1996078983,24.0169939743,6.00614092793,9.28449051376,66.8321172506,83.036300611,555.894447043,692.075804292,524.86533254,654.167859175,10.5794320431,10.5173192611,29.1868787152,35.5305926721,93.4788863451,121.774642741
792,138.593925056,162.528043981,13.2274645575,14.8387730952,95.5336741524,120.842245259,23.6994740226,46.2610536673,27.6992525542,21.0543047759,25.6689483669,46.549611087,249.548490276,293.054540246,21.1094413791,23.7612861047,5.6932653781,9.01418730428,67.3499532339,82.6990305359,530.620221625,666.713588503,501.569337433,632.453469341,10.4229315338,10.3234044692,29.5073728993,35.5818254014,92.7259043541,121.02780821
793,136.074928235,160.113587728,12.9621028116,14.5731519617,96.3073746872,121.786074759,23.6994740226,46.3916066397,27.6992525542,21.0543047759,25.7916423099,46.549611087,249.605581674,299.86125712,21.1503942259,23.7509112193,5.72082386089,9.16579779245,67.0012839721,82.7545606536,530.610003831,666.756565983,501.444665719,632.285466055,10.582296347,10.4103903252,29.9560832092,35.8809545743,93.027984633,121.990301713
794,136.839936039,160.872811168,12.9781362471,14.589244725,94.6691426734,120.205751337,23.6994740226,46.4977843289,30.9456646915,23.1631716976,25.8335840718,46.549611087,245.970614483,299.730963653,17.1551951233,19.9463585091,6.04323475876,9.68896068275,66.4792124794,84.0409222252,555.36224162,691.465604514,517.936838847,648.761978949,10.5194024941,10.3800611866,29.8697139592,36.2676785795,88.1121832221,116.959505738
795,135.147100457,159.28726341,12.9752942866,14.5876643437,94.4714029095,119.877100443,23.6994740226,46.5275029913,30.9456646915,23.1631716976,25.7869820061,46.549611087,245.387481964,298.091390807,17.1173801874,19.9447095974,6.02283327867,9.74453335681,65.8574739356,84.0648789092,554.988401588,690.990777839,519.169463796,648.472072148,10.4946821686,10.365896078,29.7447174916,36.1306576086,87.9090635676,116.413818581
796,132.531990608,156.769449185,10.479156043,12.0910795571,94.4654472653,119.732672642,23.6994740226,46.5777572819,30.9456646915,23.1631716976,25.7830778301,46.549611087,244.683937087,297.623994321,17.116580038,19.9437782744,6.0418618633,9.79040310348,63.7737632721,82.2924228946,554.690018442,690.554924735,518.376230387,648.027060911,10.4369249532,10.3033142692,29.71416243,36.0183939954,87.6925900978,115.8712928
797,132.006495206,156.23013525,10.4663641561,12.079570232,93.7271167645,118.586861948,23.6994740226,46.4614036518,30.9456646915,23.1631716976,25.6624595188,46.549611087,244.086898923,291.430351163,17.1163116805,19.9404475426,6.01735123291,9.7245065103,63.5400644231,82.2229783126,554.531812524,690.12763173,518.10173079,647.804467251,10.2695468368,10.189128322,29.3446766902,35.5486369359,87.2667740672,114.676342126
798,129.715109976,153.939308563,10.4569814555,12.0705938332,91.565269269,115.827111894,23.6994740226,46.3192476912,30.9456646915,23.1631716976,25.5774282095,46.549611087,238.346624008,275.508826313,17.1103548272,19.9376672682,5.94764545536,9.53760050048,63.3371134875,82.1184968286,554.170313342,689.512016015,517.304979667,646.77436361,10.6798592825,10.7114192248,28.6378289586,34.4153492684,86.1245897201,111.923964819
799,129.211039039,153.415653862,10.4479899827,12.0607173465,90.4405654576,114.226898602,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.5471794317,46.549611087,236.71428305,268.695634673,17.1073288736,19.938772899,5.9444853967,9.41144568452,62.8063843088,81.9490443226,553.798888407,688.951224346,516.852512111,646.23410356,10.5937202641,10.6360928076,28.2108365032,33.8464527479,85.2457210848,109.95869139
800,128.823184105,153.003185716,10.4004645223,12.0128219761,88.376589441,112.214216413,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.42816551,46.549611087,232.430539255,254.841758339,20.8198838729,23.6452988098,5.87386409279,9.16270631036,65.0215068578,83.2140287411,577.717904953,712.73159627,519.283805421,648.351930973,14.1202978256,14.334363703,29.7730096877,35.0135103844,98.7026557856,123.253085176
801,128.747767193,152.889875082,10.3971751235,12.0094097919,87.9256819282,111.554981386,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.4143112347,46.549611087,232.219634299,254.658344878,20.8020049876,23.6250869513,5.85803727111,9.02814182188,65.9793515412,83.1790558349,577.624152408,712.640667442,519.184846759,648.138734981,13.9684749006,14.3494460129,29.4910621935,34.0282667197,98.1875518709,121.917646654
802,135.501246906,160.986740071,14.1591734917,15.9876980098,70.1002259269,94.4959415119,29.4419740226,53.0084358376,14.7065362507,12.3114006041,29.5473112347,51.547111087,201.076373724,225.624788002,22.9188926669,26.1642988186,4.77174340928,6.96758020839,69.9338925287,83.4977266759,546.232698051,661.781540691,526.780184194,658.313659993,19.6067935149,19.9744327646,40.065331026,47.516938334,123.669067582,150.68008968
803,135.624732175,161.090295854,14.1652517347,15.9928092269,70.1781486016,94.6190451661,29.4419740226,53.0084358376,14.7065362507,12.3114006041,29.5473112347,51.547111087,201.789818791,225.624644391,22.9213561751,26.1643053543,4.78067114454,6.94702637837,70.8856361853,83.4977266759,546.433500097,662.0348004,527.092238275,658.599968167,19.5935756447,19.9992789596,40.0892207128,47.4205580653,123.946715495,150.484261651
804,143.289574893,162.196573332,14.1659342738,15.9937903462,70.2579519787,94.7459639951,23.5195794158,40.4976189238,7.70791213723,7.89401138391,23.2185610152,39.8256426649,202.561049565,225.628090666,22.9285071801,26.1766000037,3.94673536568,5.67628908197,54.868011933,61.6945101476,447.029418292,537.777508265,392.882219371,495.593784416,20.7230366053,21.0345028052,43.630434877,53.9223564392,151.2213144,190.056457641
805,124.507293815,143.423801752,14.165473789,15.9928290832,69.7647217371,94.0196943534,23.5195794158,40.4976189238,7.84283018335,7.58786692168,23.2185610152,39.8256426649,200.973222916,225.625051842,22.9365354888,26.1698301933,3.95062727963,5.67628908197,55.0093805757,61.7125220979,446.528576409,537.156498205,392.452851774,494.992987797,20.7137084007,21.0566106724,43.8857514164,54.2621233741,151.096207442,190.350507407
806,124.365704322,143.286772822,14.1639297211,15.9921594864,69.5889185953,93.7657258674,23.5195794158,40.4976189238,7.70791213723,8.10221036384,23.2185610152,39.8256426649,200.849906358,225.610621169,19.180650275,22.4255713649,3.94673536568,5.67628908197,54.2534070919,60.4101145432,434.23238486,524.838695306,388.291552676,490.698855856,20.1816934838,20.5922678118,45.5171112864,57.9361184225,155.02475555,202.05162468
807,124.192076169,143.130756759,14.1628273318,15.9908760043,69.4101021602,93.5055570075,23.5195794158,40.4976189238,7.94804054849,7.58786692168,23.2209594785,39.8256426649,200.776816818,225.608857639,19.1723490003,22.4154826272,3.94673536568,5.67628908197,54.8069223756,60.4101145432,434.192113527,524.78663929,388.240934822,490.622847234,20.1336922053,20.6103412188,45.54035685,58.0642810755,154.915205085,202.090896062
808,112.821028769,129.812254431,11.6618217736,13.490017849,69.1618092367,93.1372449204,21.2458355762,36.0277343152,7.70791213723,8.23184831119,20.7302616863,35.5452380277,199.968269418,225.608401419,19.170197243,22.4143792866,3.67173268448,5.17842177437,49.0695592846,49.3147865542,359.170412579,424.779955702,320.777983443,406.233141206,19.8497225435,20.4108870512,50.3947398665,63.8692905908,167.519429705,218.485006689
809,111.235315041,128.079291429,11.6564632498,13.4846958473,68.9157777426,92.7726653257,21.2458355762,36.0277343152,8.00559434243,7.58786692168,20.7481970416,35.5697961646,199.156684355,225.607844551,19.168073076,22.4123751036,3.67173268448,5.17842177437,49.834491843,49.3147865542,358.86045996,424.388028332,320.384557331,405.786607833,19.79353113,20.4320672385,50.3650593486,63.8706295485,167.360641594,218.587632299
810,80.1518868207,90.3723743166,11.6331163454,13.4620632216,27.7763198001,32.7145717538,11.1888245912,16.5881061292,7.70791213723,8.35569309103,10.3468034075,14.8064488759,58.8914971241,65.4583214703,19.1441667911,22.3886142128,3.67173268448,5.17842177437,49.3900982514,48.672588752,345.559952497,411.192860699,300.1649291,385.447082796,16.9975567381,17.7214185526,47.6232317391,60.028368935,155.453837073,203.024404103
811,80.4474788197,90.6010257449,11.6307457211,13.4593077735,27.7865537943,32.7240295284,11.1888245912,16.5881061292,8.06697826225,7.58786692168,10.3468034075,14.8064488759,58.9141371568,65.4774017803,19.1410588606,22.3850274944,3.67173268448,5.17842177437,49.752041333,48.672588752,340.23854591,404.165234106,299.284895603,384.364183694,16.9109313763,17.7532594895,47.6244765396,59.9894035872,155.278297386,202.962251862
812,58.4877119083,61.262744707,11.6272647989,13.4564710258,27.7925179186,32.7295791475,7.5534996038,9.6585699883,7.70791213723,8.50133642867,6.28484183022,8.04812819733,58.9285676859,65.4869043748,19.1365140628,22.3816264999,2.526513406,2.9808780324,20.8083001057,23.8378400826,174.678391093,192.305072862,264.622427965,326.941913421,13.2446966944,14.3380422914,34.2101638972,44.2035072088,121.33043551,160.737827238
813,57.9490317136,60.9853919527,11.623450234,13.4528838581,27.7952886662,32.7308428573,7.5534996038,9.6585699883,8.12820923284,7.58786692168,6.28484183022,8.04812819733,58.9353496142,65.4924412415,19.1324340801,22.377229925,2.526513406,2.9808780324,20.8083001057,23.8378400826,174.678391148,192.305072913,263.622694624,325.720495063,13.1759607869,14.369714597,33.9177963788,43.7635710859,120.382345862,158.800726106
814,74.4719632274,77.6517664503,12.4351761628,14.2645222818,28.1669305837,33.1012933941,7.5534996038,9.6585699883,7.70791213723,8.64099482276,6.28484183022,8.04812819733,59.3343927874,65.8906961979,19.5597261847,22.8042890705,2.3890120654,2.7319443786,19.4680920998,21.7341120883,149.996011588,161.392602385,262.874651976,324.67200983,10.1095094036,11.4675106588,22.8975511301,29.3424566558,85.0676457314,112.167057318
815,72.3994037684,75.7849758069,11.9495806203,13.7786374461,28.133631863,33.0641899781,7.5534996038,9.6585699883,8.18272855925,7.58786692168,6.28484183022,8.04812819733,59.4420572395,65.9935547078,19.4606579336,22.7045376191,2.3890120654,2.7319443786,19.4680920998,21.7341120883,149.996011535,161.392602425,262.128277665,323.678033838,10.0522960363,11.4947580618,22.5060762202,28.7970662483,83.9669965123,108.968892223
816,62.9619295804,66.2363214192,7.07718786622,8.16365029463,27.7989994865,32.7288852576,7.5534996038,9.6585699883,7.70791213723,8.72904582756,6.28484183022,8.04812819733,58.9399722689,65.4898206467,11.1667083266,13.9015683561,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912828,155.281503717,254.920287338,316.341002671,8.09460960745,9.68324394185,19.613798795,24.7661682742,64.2452472408,71.5035593885
817,57.5674465711,61.1784897986,6.86811380874,7.95466111037,27.7985554623,32.7290161271,7.5534996038,9.6585699883,8.20363813307,7.58786692168,6.28484183022,8.04812819733,58.9388323248,65.4907277593,11.1397713294,13.8714320853,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912783,155.281503671,254.397300158,315.699512905,8.06635875033,9.70717206615,19.3979489079,24.4936053816,64.0217413904,71.9144233902
818,55.8693161875,59.7253664366,4.83347094395,5.29557438186,27.7953364135,32.7275623987,7.5534996038,9.6585699883,7.70791213723,8.77869037392,6.28484183022,8.04812819733,58.9336405604,65.4882737371,7.41373430484,7.99626016632,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912805,155.281503693,253.780508796,314.912627912,7.74498215395,9.45556789095,18.3466199804,22.9759361124,59.6329078246,66.8126891924
819,55.5103167684,59.5686022094,4.85963724465,5.30375201731,27.7940032772,32.7272394334,7.5534996038,9.6585699883,8.21712322596,7.58786692168,6.28484183022,8.04812819733,58.9322962376,65.4881803336,7.44164292143,7.9989002084,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912767,155.281503654,253.371342037,314.418189443,7.73780934819,9.47257689273,18.2077755934,22.8299274666,59.4926437097,66.9358260614
820,55.0718331353,59.4638696864,4.86151480148,5.30057170683,27.7928937622,32.7261154331,7.5534996038,9.6585699883,7.70791213723,8.80902498392,6.28484183022,8.04812819733,58.9309942138,65.4878346195,7.43897979128,7.99328185338,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912799,155.281503684,253.08381098,314.084053399,7.57641440796,9.3495529207,17.0789603031,21.1700223647,55.4635630521,61.2168246387
821,54.6242815877,59.3430661246,4.86700874325,5.29948415847,27.7909621975,32.7241974916,7.5534996038,9.6585699883,8.22865621394,7.58786692168,6.28484183022,8.04812819733,58.9280291624,65.4857145543,7.44513280008,7.99144364611,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912767,155.281503652,252.662497961,313.565616266,7.57629635425,9.36486056761,16.9994748844,21.0641658408,54.8496622829,61.4155834341
822,54.2081986893,59.2125662484,4.86928386001,5.29721248013,27.7894429171,32.7226504501,7.5534996038,9.6585699883,7.70791213723,8.84051888389,6.28484183022,8.04812819733,58.9256361774,65.4830568678,7.44727972723,7.98853639175,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912805,155.28150369,252.187708246,312.996147922,7.49064978598,9.31892558948,16.9071557345,20.9345966125,54.2149558028,61.4689528924
823,53.8950551382,59.1341739609,4.87199129109,5.29589059129,27.7882916368,32.7215355093,7.5534996038,9.6585699883,8.24464816283,7.58786692168,6.28484183022,8.04812819733,58.9241143088,65.4812357223,7.45022945314,7.98680194367,2.3890120654,2.7319443786,19.4680920998,21.7341120883,143.884912779,155.281503663,251.877121283,312.654149356,7.49150501083,9.32430860508,16.867282873,20.8693271311,54.2872603624,61.6143622858
824,57.0316105036,62.4963488506,4.94853400322,5.36957780723,27.8997069888,32.8330126978,7.5534996038,9.6585699883,7.70791213723,8.84474612411,6.28484183022,8.04812819733,59.1474306064,65.7042678175,7.52699592041,8.06014221408,2.3890120654,2.7319443786,19.4680920998,21.7341120883,149.996011726,161.39260261,296.568942252,379.7469041,8.5321773106,10.3733589956,17.6082990363,21.5972583491,56.8816406557,64.9862348859
825,56.7270840598,62.3734435747,4.94830939085,5.36762458465,27.8979074549,32.831274502,7.5534996038,9.6585699883,8.25688793251,7.58786692168,6.28484183022,8.04812819733,59.1442815343,65.7008025082,7.52718586229,8.05793992926,2.3890120654,2.7319443786,19.4680920998,21.7341120883,149.996011704,161.392602587,296.157697676,379.252467463,8.52839408004,10.3931641295,17.5500469414,21.5171739038,56.7544861869,65.2803212697
826,56.2227762201,62.0200149014,6.97466418184,8.01885630597,27.8888286811,32.8222697505,7.5534996038,9.6585699883,7.70791213723,8.88690297299,6.28484183022,8.04812819733,59.1265913628,65.6828088862,11.2444213501,13.948708283,2.526513406,2.9808780324,20.8083001057,23.8378400826,174.679098051,192.305779828,296.227254644,379.240950451,10.8148613779,12.6630841867,21.3766164317,26.4199310486,70.3470677159,82.820074329
827,56.0128449689,61.9419293451,6.92970347636,8.01838242311,27.8879833034,32.8214516705,7.5534996038,9.6585699883,8.27437080556,7.58786692168,6.28484183022,8.04812819733,59.1253489513,65.6812370445,11.1974979567,13.9302398879,2.526513406,2.9808780324,20.8083001057,23.8378400826,174.679098513,192.30578028,295.885017386,378.854226994,10.8288133351,12.6570140827,21.4200983135,26.4542867301,70.9017234847,83.8955996911
828,77.0603511522,90.4483099712,14.1735647505,16.005316577,32.7328483614,38.7355203245,10.78927907,15.6885443485,9.43586759362,11.7712363241,9.45141449855,16.2972983953,97.1659561542,118.653125039,19.1928931573,22.4411610651,3.42375185487,4.68055446677,49.5051100424,37.5772607629,245.485608731,274.030761277,410.52845425,521.362946636,13.5124440066,15.3041734135,37.6771273862,44.5761809062,120.616317484,141.535668148
829,77.8376834217,90.0969224451,14.1808743899,16.0087291272,32.6755929684,38.6318022091,10.78927907,15.6885443485,9.43586759362,11.7712363241,9.42090425415,16.3171866148,97.0807587155,118.490427179,19.1861986571,22.4403453325,3.42316303032,4.68055446677,49.9531667001,37.5772607629,245.286174846,273.947607581,410.506794949,521.321920799,13.5491388589,15.2740445808,38.0733373323,45.0360715157,121.743612266,152.499623236
830,78.6104101768,88.9165838905,12.8949278748,14.5055793381,60.7154122042,81.7901374277,8.68210405739,15.8685804894,15.2194038444,13.1246369282,9.30932204626,17.9828203733,176.861872174,214.953404239,20.8138469953,23.6399447821,2.79523536568,4.29328908197,50.9146235049,42.7069035095,281.716076844,330.116424109,464.612674712,589.771932632,12.3387412482,13.5108637558,44.8665689053,48.6900770823,143.213076902,189.252737158
831,78.9551751873,88.7839402823,12.8991188384,14.5101779115,61.2741586373,82.5264696211,8.68210405739,15.8685804894,15.2194038444,13.1246369282,9.27663181669,17.919697915,177.929042289,214.941765197,20.8221255169,23.6480014276,2.79523536568,4.29328908197,50.014002197,42.7069035095,283.665210443,332.681577869,464.998918787,590.424967461,12.3569710327,13.475884493,45.3048350394,49.2536981247,145.120389254,183.830162165
832,125.775725876,141.734347706,10.40505746,12.0160582623,84.5556634704,106.103067988,15.5033355762,29.2782343152,24.9586402561,19.4512376933,16.7022079855,30.6751345018,225.110561472,260.932196582,20.815549892,23.629175125,5.8618814023,8.68037392882,73.6735219737,86.8948451981,560.394042384,685.00731903,486.392036351,612.072088506,12.0199716375,13.482687989,38.1687576985,42.6263785331,124.728650654,156.728716443
833,107.278830044,123.045363323,10.4043731824,12.015786367,85.2770775485,107.132555052,15.5033355762,29.2782343152,24.9586402561,19.4512376933,16.6495748321,30.5749750875,228.265041875,260.960233389,20.8178453179,23.6580614429,5.8452839208,8.73932992361,70.5051922302,86.9509117264,568.592548672,695.827326556,487.399970966,613.369618213,12.1464764246,13.3883255514,38.433685148,43.6680193273,126.534671552,155.400941779
834,130.658771292,155.011565022,10.4128117773,12.0236791008,85.9520234807,108.143466961,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.4143112347,46.549611087,229.923519881,260.99744753,17.0793921445,19.9105027177,5.83692098441,8.72777670176,62.9710376835,82.8839023003,554.838354147,683.494290429,505.224044687,631.517010837,10.9742647643,11.9343603309,36.3355195984,42.8525507156,114.01141585,143.395734659
835,131.376950918,155.674132161,10.4162926596,12.0275678681,86.8112725901,109.395831385,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.4143112347,46.549611087,231.541389317,261.001340646,17.0770140017,19.8970993745,5.85961288268,8.78541040499,62.8404502901,82.9286216865,559.613302952,689.798967822,506.534932357,633.16582911,11.117070329,11.9039473665,36.6963296828,43.7035438552,114.432753875,144.796541299
836,129.21475114,153.634198166,12.914615214,14.5256708663,89.4593693742,112.337768604,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.4143112347,46.549611087,236.093290178,264.002490742,20.8267028631,23.6644430173,5.93285281274,8.90155047676,61.9229679408,81.9934606485,539.96574094,671.685148899,511.517704381,638.450107623,9.89584573729,10.4262628713,27.2687219745,33.0506686293,90.3692670579,114.664026772
837,127.290223027,151.564800819,12.9242506187,14.5354925437,89.9207274527,113.034668223,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.4143112347,46.549611087,237.705072368,270.533196948,20.830086281,23.6470514193,5.95913627906,8.98717512643,62.095895392,81.9667702135,545.135231983,678.528079529,513.196068582,640.506062506,10.0341272608,10.4011231137,27.3941546882,33.5036792368,90.5383042483,115.558485011
838,135.919583072,159.99963221,13.702304121,15.3133680201,90.8749384903,114.254306615,23.6994740226,46.2589358376,30.9456646915,23.1631716976,25.4900226106,46.549611087,239.657692065,279.347632908,21.2232999554,24.0493589945,5.97544329263,9.08278494229,63.6413207288,82.8917502089,549.8293738,684.310556711,514.96000018,642.712635531,10.224301014,10.4736041591,27.5676050888,33.7138554869,91.2583612185,116.79715613
